Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases
9/3/2021,ID-AC,Aceh,339,24,239,76,33908,1526,25522,6860
9/3/2021,ID-BA,Bali,394,18,629,-253,107956,3571,98431,5954
9/3/2021,ID-BT,Banten,136,3,233,-100,129495,2627,123982,2886
9/3/2021,ID-BE,Bengkulu,51,2,130,-81,22573,443,20826,1304
9/3/2021,ID-JK,DKI Jakarta,343,11,832,-500,852029,13342,832916,5771
9/3/2021,ID-YO,Daerah Istimewa Yogyakarta,353,18,1079,-744,151125,4924,135919,10282
9/3/2021,ID-GO,Gorontalo,27,3,107,-83,11304,432,10200,672
9/3/2021,IDN,Indonesia,7797,574,15544,-8321,4116890,134930,3813643,168317
9/3/2021,ID-JA,Jambi,107,1,156,-50,28493,720,25651,2122
9/3/2021,ID-JB,Jawa Barat,844,96,2376,-1628,693813,13668,664883,15262
9/3/2021,ID-JT,Jawa Tengah,727,122,1355,-750,472139,28800,422964,20375
9/3/2021,ID-JI,Jawa Timur,770,88,1087,-405,385975,28542,348192,9241
9/3/2021,ID-KB,Kalimantan Barat,182,5,238,-61,36742,973,35039,730
9/3/2021,ID-KS,Kalimantan Selatan,287,13,1205,-931,66750,2196,60189,4365
9/3/2021,ID-KT,Kalimantan Tengah,93,2,95,-4,43682,1320,38363,3999
9/3/2021,ID-KI,Kalimantan Timur,366,21,777,-432,152104,5128,140946,6030
9/3/2021,ID-KU,Kalimantan Utara,169,4,33,132,32637,704,28021,3912
9/3/2021,ID-BB,Kepulauan Bangka Belitung,251,10,311,-70,47929,1252,42837,3840
9/3/2021,ID-KR,Kepulauan Riau,107,4,96,7,52476,1655,49691,1130
9/3/2021,ID-LA,Lampung,119,23,357,-261,47113,3577,40337,3199
9/3/2021,ID-MA,Maluku,9,0,41,-32,14341,253,13740,348
9/3/2021,ID-MU,Maluku Utara,9,0,33,-24,11819,299,11174,346
9/3/2021,ID-NB,Nusa Tenggara Barat,98,2,123,-27,26175,734,24464,977
9/3/2021,ID-NT,Nusa Tenggara Timur,181,6,341,-166,60081,1218,56115,2748
9/3/2021,ID-PA,Papua,56,2,9,45,32565,516,19737,12312
9/3/2021,ID-PB,Papua Barat,29,0,84,-55,22470,346,21922,202
9/3/2021,ID-RI,Riau,299,26,623,-350,124508,3775,116264,4469
9/3/2021,ID-SR,Sulawesi Barat,25,1,39,-15,11681,305,10440,936
9/3/2021,ID-SN,Sulawesi Selatan,238,11,544,-317,105440,2064,98832,4544
9/3/2021,ID-ST,Sulawesi Tengah,231,18,483,-270,43281,1406,37092,4783
9/3/2021,ID-SG,Sulawesi Tenggara,28,4,232,-208,19734,489,18115,1130
9/3/2021,ID-SA,Sulawesi Utara,80,2,96,-18,32719,967,29535,2217
9/3/2021,ID-SB,Sumatera Barat,186,8,603,-425,87247,2015,80473,4759
9/3/2021,ID-SS,Sumatera Selatan,94,8,200,-114,58232,2927,53366,1939
9/3/2021,ID-SU,Sumatera Utara,566,22,848,-304,98306,2444,76467,19395
9/4/2021,ID-AC,Aceh,232,14,305,-87,34140,1540,25827,6773
9/4/2021,ID-BA,Bali,348,27,801,-480,108304,3598,99232,5474
9/4/2021,ID-BT,Banten,154,1,325,-172,129649,2628,124307,2714
9/4/2021,ID-BE,Bengkulu,74,1,214,-141,22647,444,21040,1163
9/4/2021,ID-JK,DKI Jakarta,360,10,488,-138,852389,13352,833404,5633
9/4/2021,ID-YO,Daerah Istimewa Yogyakarta,279,25,1195,-941,151404,4949,137114,9341
9/4/2021,ID-GO,Gorontalo,8,5,101,-98,11312,437,10301,574
9/4/2021,IDN,Indonesia,6727,539,13806,-7618,4123617,135469,3827449,160699
9/4/2021,ID-JA,Jambi,116,2,165,-51,28609,722,25816,2071
9/4/2021,ID-JB,Jawa Barat,542,125,2522,-2105,694355,13793,667405,13157
9/4/2021,ID-JT,Jawa Tengah,512,73,490,-51,472651,28873,423454,20324
9/4/2021,ID-JI,Jawa Timur,614,92,1201,-679,386589,28634,349393,8562
9/4/2021,ID-KB,Kalimantan Barat,270,4,211,55,37012,977,35250,785
9/4/2021,ID-KS,Kalimantan Selatan,262,17,614,-369,67012,2213,60803,3996
9/4/2021,ID-KT,Kalimantan Tengah,83,2,219,-138,43765,1322,38582,3861
9/4/2021,ID-KI,Kalimantan Timur,324,24,594,-294,152428,5152,141540,5736
9/4/2021,ID-KU,Kalimantan Utara,119,1,104,14,32756,705,28125,3926
9/4/2021,ID-BB,Kepulauan Bangka Belitung,241,9,360,-128,48170,1261,43197,3712
9/4/2021,ID-KR,Kepulauan Riau,76,12,86,-22,52552,1667,49777,1108
9/4/2021,ID-LA,Lampung,111,8,126,-23,47224,3585,40463,3176
9/4/2021,ID-MA,Maluku,5,0,0,5,14346,253,13740,353
9/4/2021,ID-MU,Maluku Utara,4,0,41,-37,11823,299,11215,309
9/4/2021,ID-NB,Nusa Tenggara Barat,81,4,89,-12,26256,738,24553,965
9/4/2021,ID-NT,Nusa Tenggara Timur,182,5,362,-185,60263,1223,56477,2563
9/4/2021,ID-PA,Papua,77,5,20,52,32642,521,19757,12364
9/4/2021,ID-PB,Papua Barat,24,0,58,-34,22494,346,21980,168
9/4/2021,ID-RI,Riau,214,30,492,-308,124722,3805,116756,4161
9/4/2021,ID-SR,Sulawesi Barat,32,3,38,-9,11713,308,10478,927
9/4/2021,ID-SN,Sulawesi Selatan,248,2,582,-336,105688,2066,99414,4208
9/4/2021,ID-ST,Sulawesi Tengah,281,13,549,-281,43562,1419,37641,4502
9/4/2021,ID-SG,Sulawesi Tenggara,32,8,138,-114,19766,497,18253,1016
9/4/2021,ID-SA,Sulawesi Utara,92,4,179,-91,32811,971,29714,2126
9/4/2021,ID-SB,Sumatera Barat,127,4,376,-253,87374,2019,80849,4506
9/4/2021,ID-SS,Sumatera Selatan,80,7,161,-88,58312,2934,53527,1851
9/4/2021,ID-SU,Sumatera Utara,520,5,656,-141,98826,2449,77123,19254
9/5/2021,ID-AC,Aceh,262,15,312,-65,34402,1555,26139,6708
9/5/2021,ID-BA,Bali,251,18,457,-224,108555,3616,99689,5250
9/5/2021,ID-BT,Banten,108,1,100,7,129757,2629,124407,2721
9/5/2021,ID-BE,Bengkulu,35,5,100,-70,22682,449,21140,1093
9/5/2021,ID-JK,DKI Jakarta,303,10,317,-24,852692,13362,833721,5609
9/5/2021,ID-YO,Daerah Istimewa Yogyakarta,260,21,983,-744,151664,4970,138097,8597
9/5/2021,ID-GO,Gorontalo,28,3,30,-5,11340,440,10331,569
9/5/2021,IDN,Indonesia,5403,392,10191,-5180,4129020,135861,3837640,155519
9/5/2021,ID-JA,Jambi,72,4,143,-75,28681,726,25959,1996
9/5/2021,ID-JB,Jawa Barat,357,10,844,-497,694712,13803,668249,12660
9/5/2021,ID-JT,Jawa Tengah,625,90,1078,-543,473276,28963,424532,19781
9/5/2021,ID-JI,Jawa Timur,448,70,879,-501,387037,28704,350272,8061
9/5/2021,ID-KB,Kalimantan Barat,150,4,224,-78,37162,981,35474,707
9/5/2021,ID-KS,Kalimantan Selatan,178,12,576,-410,67190,2225,61379,3586
9/5/2021,ID-KT,Kalimantan Tengah,93,4,113,-24,43858,1326,38695,3837
9/5/2021,ID-KI,Kalimantan Timur,293,22,649,-378,152721,5174,142189,5358
9/5/2021,ID-KU,Kalimantan Utara,124,5,507,-388,32880,710,28632,3538
9/5/2021,ID-BB,Kepulauan Bangka Belitung,158,8,230,-80,48328,1269,43427,3632
9/5/2021,ID-KR,Kepulauan Riau,47,5,94,-52,52599,1672,49871,1056
9/5/2021,ID-LA,Lampung,136,7,90,39,47360,3592,40553,3215
9/5/2021,ID-MA,Maluku,1,0,2,-1,14347,253,13742,352
9/5/2021,ID-MU,Maluku Utara,9,1,3,5,11832,300,11218,314
9/5/2021,ID-NB,Nusa Tenggara Barat,69,2,102,-35,26325,740,24655,930
9/5/2021,ID-NT,Nusa Tenggara Timur,108,3,157,-52,60371,1226,56634,2511
9/5/2021,ID-PA,Papua,61,1,3,57,32703,522,19760,12421
9/5/2021,ID-PB,Papua Barat,59,0,19,40,22553,346,21999,208
9/5/2021,ID-RI,Riau,182,21,518,-357,124904,3826,117274,3804
9/5/2021,ID-SR,Sulawesi Barat,25,4,65,-44,11738,312,10543,883
9/5/2021,ID-SN,Sulawesi Selatan,141,22,384,-265,105829,2088,99798,3943
9/5/2021,ID-ST,Sulawesi Tengah,145,9,295,-159,43707,1428,37936,4343
9/5/2021,ID-SG,Sulawesi Tenggara,3,2,22,-21,19769,499,18275,995
9/5/2021,ID-SA,Sulawesi Utara,71,4,118,-51,32882,975,29832,2075
9/5/2021,ID-SB,Sumatera Barat,120,1,209,-90,87494,2020,81058,4416
9/5/2021,ID-SS,Sumatera Selatan,90,7,136,-53,58402,2941,53663,1798
9/5/2021,ID-SU,Sumatera Utara,393,6,531,-144,99219,2455,77654,19110
9/6/2021,ID-AC,Aceh,164,10,302,-148,34566,1565,26441,6560
9/6/2021,ID-BA,Bali,208,17,354,-163,108763,3633,100043,5087
9/6/2021,ID-BT,Banten,104,3,231,-130,129861,2632,124638,2591
9/6/2021,ID-BE,Bengkulu,19,0,121,-102,22701,449,21261,991
9/6/2021,ID-JK,DKI Jakarta,217,16,736,-535,852909,13378,834457,5074
9/6/2021,ID-YO,Daerah Istimewa Yogyakarta,198,15,648,-465,151862,4985,138745,8132
9/6/2021,ID-GO,Gorontalo,8,4,96,-92,11348,444,10427,477
9/6/2021,IDN,Indonesia,4413,612,13049,-9248,4133433,136473,3850689,146271
9/6/2021,ID-JA,Jambi,40,3,178,-141,28721,729,26137,1855
9/6/2021,ID-JB,Jawa Barat,405,180,1703,-1478,695117,13983,669952,11182
9/6/2021,ID-JT,Jawa Tengah,751,71,1001,-321,474027,29034,425533,19460
9/6/2021,ID-JI,Jawa Timur,361,78,971,-688,387398,28782,351243,7373
9/6/2021,ID-KB,Kalimantan Barat,78,4,180,-106,37240,985,35654,601
9/6/2021,ID-KS,Kalimantan Selatan,92,14,488,-410,67282,2239,61867,3176
9/6/2021,ID-KT,Kalimantan Tengah,68,6,192,-130,43926,1332,38887,3707
9/6/2021,ID-KI,Kalimantan Timur,189,14,714,-539,152910,5188,142903,4819
9/6/2021,ID-KU,Kalimantan Utara,79,5,453,-379,32959,715,29085,3159
9/6/2021,ID-BB,Kepulauan Bangka Belitung,154,6,299,-151,48482,1275,43726,3481
9/6/2021,ID-KR,Kepulauan Riau,81,5,99,-23,52680,1677,49970,1033
9/6/2021,ID-LA,Lampung,130,34,397,-301,47490,3626,40950,2914
9/6/2021,ID-MA,Maluku,19,0,6,13,14366,253,13748,365
9/6/2021,ID-MU,Maluku Utara,7,0,6,1,11839,300,11224,315
9/6/2021,ID-NB,Nusa Tenggara Barat,50,6,113,-69,26375,746,24768,861
9/6/2021,ID-NT,Nusa Tenggara Timur,131,3,360,-232,60502,1229,56994,2279
9/6/2021,ID-PA,Papua,38,0,15,23,32741,522,19775,12444
9/6/2021,ID-PB,Papua Barat,21,0,36,-15,22574,346,22035,193
9/6/2021,ID-RI,Riau,148,28,475,-355,125052,3854,117749,3449
9/6/2021,ID-SR,Sulawesi Barat,15,5,53,-43,11753,317,10596,840
9/6/2021,ID-SN,Sulawesi Selatan,109,12,397,-300,105938,2100,100195,3643
9/6/2021,ID-ST,Sulawesi Tengah,183,9,399,-225,43890,1437,38335,4118
9/6/2021,ID-SG,Sulawesi Tenggara,5,5,190,-190,19774,504,18465,805
9/6/2021,ID-SA,Sulawesi Utara,52,4,86,-38,32934,979,29918,2037
9/6/2021,ID-SB,Sumatera Barat,42,10,194,-162,87536,2030,81252,4254
9/6/2021,ID-SS,Sumatera Selatan,56,7,165,-116,58458,2948,53828,1682
9/6/2021,ID-SU,Sumatera Utara,191,35,1375,-1219,99410,2490,79029,17891
9/7/2021,ID-AC,Aceh,279,30,420,-171,34845,1595,26861,6389
9/7/2021,ID-BA,Bali,295,21,392,-118,109058,3654,100435,4969
9/7/2021,ID-BT,Banten,87,1,368,-282,129948,2633,125006,2309
9/7/2021,ID-BE,Bengkulu,57,3,126,-72,22758,452,21387,919
9/7/2021,ID-JK,DKI Jakarta,262,13,531,-282,853171,13391,834988,4792
9/7/2021,ID-YO,Daerah Istimewa Yogyakarta,252,12,788,-548,152114,4997,139533,7584
9/7/2021,ID-GO,Gorontalo,38,0,76,-38,11386,444,10503,439
9/7/2021,IDN,Indonesia,7201,683,14159,-7641,4140634,137156,3864848,138630
9/7/2021,ID-JA,Jambi,54,5,173,-124,28775,734,26310,1731
9/7/2021,ID-JB,Jawa Barat,778,252,2847,-2321,695895,14235,672799,8861
9/7/2021,ID-JT,Jawa Tengah,964,116,1114,-266,474991,29150,426647,19194
9/7/2021,ID-JI,Jawa Timur,674,79,997,-402,388072,28861,352240,6971
9/7/2021,ID-KB,Kalimantan Barat,254,1,238,15,37494,986,35892,616
9/7/2021,ID-KS,Kalimantan Selatan,233,6,512,-285,67515,2245,62379,2891
9/7/2021,ID-KT,Kalimantan Tengah,102,6,205,-109,44028,1338,39092,3598
9/7/2021,ID-KI,Kalimantan Timur,400,13,701,-314,153310,5201,143604,4505
9/7/2021,ID-KU,Kalimantan Utara,73,0,172,-99,33032,715,29257,3060
9/7/2021,ID-BB,Kepulauan Bangka Belitung,297,12,231,54,48779,1287,43957,3535
9/7/2021,ID-KR,Kepulauan Riau,67,3,89,-25,52747,1680,50059,1008
9/7/2021,ID-LA,Lampung,107,2,111,-6,47597,3628,41061,2908
9/7/2021,ID-MA,Maluku,12,1,7,4,14378,254,13755,369
9/7/2021,ID-MU,Maluku Utara,9,1,33,-25,11848,301,11257,290
9/7/2021,ID-NB,Nusa Tenggara Barat,87,4,120,-37,26462,750,24888,824
9/7/2021,ID-NT,Nusa Tenggara Timur,182,7,301,-126,60684,1236,57295,2153
9/7/2021,ID-PA,Papua,99,0,203,-104,32840,522,19978,12340
9/7/2021,ID-PB,Papua Barat,44,0,37,7,22618,346,22072,200
9/7/2021,ID-RI,Riau,224,18,365,-159,125276,3872,118114,3290
9/7/2021,ID-SR,Sulawesi Barat,22,2,125,-105,11775,319,10721,735
9/7/2021,ID-SN,Sulawesi Selatan,234,7,281,-54,106172,2107,100476,3589
9/7/2021,ID-ST,Sulawesi Tengah,186,6,275,-95,44076,1443,38610,4023
9/7/2021,ID-SG,Sulawesi Tenggara,35,4,43,-12,19809,508,18508,793
9/7/2021,ID-SA,Sulawesi Utara,105,5,125,-25,33039,984,30043,2012
9/7/2021,ID-SB,Sumatera Barat,135,4,344,-213,87671,2034,81596,4041
9/7/2021,ID-SS,Sumatera Selatan,105,8,167,-70,58563,2956,53995,1612
9/7/2021,ID-SU,Sumatera Utara,448,39,1715,-1306,99858,2529,80744,16585
9/8/2021,ID-AC,Aceh,252,30,324,-102,35097,1625,27185,6287
9/8/2021,ID-BA,Bali,298,20,261,17,109356,3674,100696,4986
9/8/2021,ID-BT,Banten,109,4,303,-198,130057,2637,125309,2111
9/8/2021,ID-BE,Bengkulu,28,1,170,-143,22786,453,21557,776
9/8/2021,ID-JK,DKI Jakarta,428,14,663,-249,853599,13405,835651,4543
9/8/2021,ID-YO,Daerah Istimewa Yogyakarta,213,9,656,-452,152327,5006,140189,7132
9/8/2021,ID-GO,Gorontalo,52,1,18,33,11438,445,10521,472
9/8/2021,IDN,Indonesia,6731,626,11912,-5807,4147365,137782,3876760,132823
9/8/2021,ID-JA,Jambi,72,6,153,-87,28847,740,26463,1644
9/8/2021,ID-JB,Jawa Barat,690,187,989,-486,696585,14422,673788,8375
9/8/2021,ID-JT,Jawa Tengah,710,145,1015,-450,475701,29295,427662,18744
9/8/2021,ID-JI,Jawa Timur,613,60,943,-390,388685,28921,353183,6581
9/8/2021,ID-KB,Kalimantan Barat,189,6,129,54,37683,992,36021,670
9/8/2021,ID-KS,Kalimantan Selatan,165,4,59,102,67680,2249,62438,2993
9/8/2021,ID-KT,Kalimantan Tengah,56,2,123,-69,44084,1340,39215,3529
9/8/2021,ID-KI,Kalimantan Timur,358,13,468,-123,153668,5214,144072,4382
9/8/2021,ID-KU,Kalimantan Utara,157,7,432,-282,33189,722,29689,2778
9/8/2021,ID-BB,Kepulauan Bangka Belitung,235,8,303,-76,49014,1295,44260,3459
9/8/2021,ID-KR,Kepulauan Riau,81,4,103,-26,52828,1684,50162,982
9/8/2021,ID-LA,Lampung,121,3,150,-32,47718,3631,41211,2876
9/8/2021,ID-MA,Maluku,6,1,67,-62,14384,255,13822,307
9/8/2021,ID-MU,Maluku Utara,2,0,14,-12,11850,301,11271,278
9/8/2021,ID-NB,Nusa Tenggara Barat,70,3,87,-20,26532,753,24975,804
9/8/2021,ID-NT,Nusa Tenggara Timur,174,6,184,-16,60858,1242,57479,2137
9/8/2021,ID-PA,Papua,106,2,781,-677,32946,524,20759,11663
9/8/2021,ID-PB,Papua Barat,41,0,36,5,22659,346,22108,205
9/8/2021,ID-RI,Riau,217,13,465,-261,125493,3885,118579,3029
9/8/2021,ID-SR,Sulawesi Barat,31,0,69,-38,11806,319,10790,697
9/8/2021,ID-SN,Sulawesi Selatan,240,5,269,-34,106412,2112,100745,3555
9/8/2021,ID-ST,Sulawesi Tengah,171,10,598,-437,44247,1453,39208,3586
9/8/2021,ID-SG,Sulawesi Tenggara,28,3,48,-23,19837,511,18556,770
9/8/2021,ID-SA,Sulawesi Utara,159,0,56,103,33198,984,30099,2115
9/8/2021,ID-SB,Sumatera Barat,132,6,480,-354,87803,2040,82076,3687
9/8/2021,ID-SS,Sumatera Selatan,67,9,154,-96,58630,2965,54149,1516
9/8/2021,ID-SU,Sumatera Utara,459,37,1347,-925,100317,2566,82091,15660
9/9/2021,ID-AC,Aceh,230,11,190,29,35327,1636,27375,6316
9/9/2021,ID-BA,Bali,256,16,404,-164,109612,3690,101100,4822
9/9/2021,ID-BT,Banten,134,3,260,-129,130191,2640,125569,1982
9/9/2021,ID-BE,Bengkulu,29,0,111,-82,22815,453,21668,694
9/9/2021,ID-JK,DKI Jakarta,308,13,484,-189,853907,13418,836135,4354
9/9/2021,ID-YO,Daerah Istimewa Yogyakarta,183,18,658,-493,152510,5024,140847,6639
9/9/2021,ID-GO,Gorontalo,44,0,12,32,11482,445,10533,504
9/9/2021,IDN,Indonesia,5990,334,10650,-4994,4153355,138116,3887410,127829
9/9/2021,ID-JA,Jambi,70,1,118,-49,28917,741,26581,1595
9/9/2021,ID-JB,Jawa Barat,517,13,715,-211,697102,14435,674503,8164
9/9/2021,ID-JT,Jawa Tengah,534,78,668,-212,476235,29373,428330,18532
9/9/2021,ID-JI,Jawa Timur,508,42,848,-382,389193,28963,354031,6199
9/9/2021,ID-KB,Kalimantan Barat,268,7,121,140,37951,999,36142,810
9/9/2021,ID-KS,Kalimantan Selatan,241,7,355,-121,67921,2256,62793,2872
9/9/2021,ID-KT,Kalimantan Tengah,113,5,327,-219,44197,1345,39542,3310
9/9/2021,ID-KI,Kalimantan Timur,273,16,454,-197,153941,5230,144526,4185
9/9/2021,ID-KU,Kalimantan Utara,192,0,167,25,33381,722,29856,2803
9/9/2021,ID-BB,Kepulauan Bangka Belitung,230,10,257,-37,49244,1305,44517,3422
9/9/2021,ID-KR,Kepulauan Riau,52,1,91,-40,52880,1685,50253,942
9/9/2021,ID-LA,Lampung,130,20,447,-337,47848,3651,41658,2539
9/9/2021,ID-MA,Maluku,5,1,5,-1,14389,256,13827,306
9/9/2021,ID-MU,Maluku Utara,7,0,111,-104,11857,301,11382,174
9/9/2021,ID-NB,Nusa Tenggara Barat,73,5,127,-59,26605,758,25102,745
9/9/2021,ID-NT,Nusa Tenggara Timur,151,4,218,-71,61009,1246,57697,2066
9/9/2021,ID-PA,Papua,48,1,451,-404,32994,525,21210,11259
9/9/2021,ID-PB,Papua Barat,25,0,12,13,22684,346,22120,218
9/9/2021,ID-RI,Riau,194,21,262,-89,125687,3906,118841,2940
9/9/2021,ID-SR,Sulawesi Barat,36,2,41,-7,11842,321,10831,690
9/9/2021,ID-SN,Sulawesi Selatan,183,7,551,-375,106595,2119,101296,3180
9/9/2021,ID-ST,Sulawesi Tengah,160,8,549,-397,44407,1461,39757,3189
9/9/2021,ID-SG,Sulawesi Tenggara,11,0,5,6,19848,511,18561,776
9/9/2021,ID-SA,Sulawesi Utara,114,6,310,-202,33312,990,30409,1913
9/9/2021,ID-SB,Sumatera Barat,132,3,277,-148,87935,2043,82353,3539
9/9/2021,ID-SS,Sumatera Selatan,108,4,159,-55,58738,2969,54308,1461
9/9/2021,ID-SU,Sumatera Utara,431,7,900,-476,100748,2573,82991,15184
9/10/2021,ID-AC,Aceh,250,21,217,12,35577,1657,27592,6328
9/10/2021,ID-BA,Bali,253,13,409,-169,109865,3703,101509,4653
9/10/2021,ID-BT,Banten,78,1,218,-141,130269,2641,125787,1841
9/10/2021,ID-BE,Bengkulu,23,3,79,-59,22838,456,21747,635
9/10/2021,ID-JK,DKI Jakarta,261,12,456,-207,854168,13430,836591,4147
9/10/2021,ID-YO,Daerah Istimewa Yogyakarta,212,13,662,-463,152722,5037,141509,6176
9/10/2021,ID-GO,Gorontalo,13,0,46,-33,11495,445,10579,471
9/10/2021,IDN,Indonesia,5376,315,14356,-9295,4158731,138431,3901766,118534
9/10/2021,ID-JA,Jambi,53,5,206,-158,28970,746,26787,1437
9/10/2021,ID-JB,Jawa Barat,539,8,932,-401,697641,14443,675435,7763
9/10/2021,ID-JT,Jawa Tengah,505,47,638,-180,476740,29420,428968,18352
9/10/2021,ID-JI,Jawa Timur,515,49,787,-321,389708,29012,354818,5878
9/10/2021,ID-KB,Kalimantan Barat,151,4,213,-66,38102,1003,36355,744
9/10/2021,ID-KS,Kalimantan Selatan,169,21,402,-254,68090,2277,63195,2618
9/10/2021,ID-KT,Kalimantan Tengah,77,0,126,-49,44274,1345,39668,3261
9/10/2021,ID-KI,Kalimantan Timur,242,10,577,-345,154183,5240,145103,3840
9/10/2021,ID-KU,Kalimantan Utara,205,13,95,97,33586,735,29951,2900
9/10/2021,ID-BB,Kepulauan Bangka Belitung,146,8,206,-68,49390,1313,44723,3354
9/10/2021,ID-KR,Kepulauan Riau,64,3,35,26,52944,1688,50288,968
9/10/2021,ID-LA,Lampung,100,15,101,-16,47948,3666,41759,2523
9/10/2021,ID-MA,Maluku,8,0,46,-38,14397,256,13873,268
9/10/2021,ID-MU,Maluku Utara,6,0,11,-5,11863,301,11393,169
9/10/2021,ID-NB,Nusa Tenggara Barat,89,1,129,-41,26694,759,25231,704
9/10/2021,ID-NT,Nusa Tenggara Timur,163,3,208,-48,61172,1249,57905,2018
9/10/2021,ID-PA,Papua,43,3,424,-384,33037,528,21634,10875
9/10/2021,ID-PB,Papua Barat,8,0,24,-16,22692,346,22144,202
9/10/2021,ID-RI,Riau,162,12,436,-286,125849,3918,119277,2654
9/10/2021,ID-SR,Sulawesi Barat,22,0,66,-44,11864,321,10897,646
9/10/2021,ID-SN,Sulawesi Selatan,180,7,251,-78,106775,2126,101547,3102
9/10/2021,ID-ST,Sulawesi Tengah,163,12,438,-287,44570,1473,40195,2902
9/10/2021,ID-SG,Sulawesi Tenggara,21,1,89,-69,19869,512,18650,707
9/10/2021,ID-SA,Sulawesi Utara,95,8,104,-17,33407,998,30513,1896
9/10/2021,ID-SB,Sumatera Barat,126,9,231,-114,88061,2052,82584,3425
9/10/2021,ID-SS,Sumatera Selatan,83,4,222,-143,58821,2973,54530,1318
9/10/2021,ID-SU,Sumatera Utara,350,3,5280,-4933,101098,2576,88271,10251
9/11/2021,ID-AC,Aceh,207,25,457,-275,35784,1682,28049,6053
9/11/2021,ID-BA,Bali,227,16,329,-118,110092,3719,101838,4535
9/11/2021,ID-BT,Banten,85,2,62,21,130354,2643,125849,1862
9/11/2021,ID-BE,Bengkulu,28,1,100,-73,22866,457,21847,562
9/11/2021,ID-JK,DKI Jakarta,268,20,400,-152,854436,13450,836991,3995
9/11/2021,ID-YO,Daerah Istimewa Yogyakarta,180,13,561,-394,152902,5050,142070,5782
9/11/2021,ID-GO,Gorontalo,8,1,31,-24,11503,446,10610,447
9/11/2021,IDN,Indonesia,5001,270,7586,-2855,4163732,138701,3909352,115679
9/11/2021,ID-JA,Jambi,63,2,53,8,29033,748,26840,1445
9/11/2021,ID-JB,Jawa Barat,446,7,296,143,698087,14450,675731,7906
9/11/2021,ID-JT,Jawa Tengah,295,31,371,-107,477035,29451,429339,18245
9/11/2021,ID-JI,Jawa Timur,547,39,682,-174,390255,29051,355500,5704
9/11/2021,ID-KB,Kalimantan Barat,271,7,211,53,38373,1010,36566,797
9/11/2021,ID-KS,Kalimantan Selatan,146,9,256,-119,68236,2286,63451,2499
9/11/2021,ID-KT,Kalimantan Tengah,72,2,118,-48,44346,1347,39786,3213
9/11/2021,ID-KI,Kalimantan Timur,240,18,429,-207,154423,5258,145532,3633
9/11/2021,ID-KU,Kalimantan Utara,95,2,135,-42,33681,737,30086,2858
9/11/2021,ID-BB,Kepulauan Bangka Belitung,198,9,269,-80,49588,1322,44992,3274
9/11/2021,ID-KR,Kepulauan Riau,55,2,59,-6,52999,1690,50347,962
9/11/2021,ID-LA,Lampung,92,9,134,-51,48040,3675,41893,2472
9/11/2021,ID-MA,Maluku,3,1,6,-4,14400,257,13879,264
9/11/2021,ID-MU,Maluku Utara,6,0,2,4,11869,301,11395,173
9/11/2021,ID-NB,Nusa Tenggara Barat,74,3,101,-30,26768,762,25332,674
9/11/2021,ID-NT,Nusa Tenggara Timur,147,2,145,0,61319,1251,58050,2018
9/11/2021,ID-PA,Papua,63,2,7,54,33100,530,21641,10929
9/11/2021,ID-PB,Papua Barat,11,1,17,-7,22703,347,22161,195
9/11/2021,ID-RI,Riau,155,10,315,-170,126004,3928,119592,2484
